x y_gt y_pr
252.9 2.047 2.523
253.4 2.092 2.523
253.9 2.11 2.523
254.4 2.066 2.523
254.9 2.09 2.523
255.4 2.09 2.523
255.9 2.094 2.523
256.2 2.082 2.523
256.8 2.102 2.523
257.2 2.076 2.523
257.8 2.094 2.523
258.2 2.1 2.523
258.8 2.082 2.523
259.2 2.055 2.523
259.8 2.139 2.523
260.2 2.082 2.523
260.8 2.055 2.523
261.2 2.09 2.523
261.8 2.105 2.523
262.2 2.068 2.523
262.8 2.068 2.523
263.2 2.088 2.523
263.8 2.078 2.523
264.2 2.11 2.523
264.8 2.082 2.523
265.2 2.064 2.523
265.8 2.09 2.523
266.2 2.096 2.523
266.8 2.07 2.523
267.2 2.072 2.523
267.8 2.1 2.523
268.2 2.09 2.523
268.8 2.082 2.523
269.2 2.088 2.523
269.8 2.088 2.523
270.2 2.062 2.523
270.8 2.098 2.523
271.2 2.098 2.523
271.8 2.068 2.523
272.2 2.08 2.523
272.8 2.094 2.523
273.2 2.09 2.523
273.8 2.074 2.523
274.2 2.105 2.523
274.8 2.074 2.523
275.2 2.09 2.523
275.8 2.092 2.523
276.2 2.082 2.523
276.8 2.08 2.523
277.2 2.107 2.523
277.8 2.105 2.523
278.2 2.055 2.523
278.8 2.082 2.523
279.2 2.115 2.523
279.8 2.082 2.523
280.2 2.066 2.523
280.8 2.092 2.523
281.2 2.096 2.523
281.8 2.08 2.523
282.2 2.096 2.523
282.8 2.094 2.523
283.2 2.084 2.523
283.8 2.115 2.523
284.2 2.088 2.523
284.8 2.07 2.523
285.2 2.098 2.523
285.8 2.102 2.523
286.2 2.08 2.523
286.8 2.082 2.523
287.2 2.107 2.523
287.8 2.094 2.523
288.2 2.082 2.523
288.8 2.09 2.523
289.2 2.08 2.523
289.8 2.08 2.523
290.2 2.094 2.523
290.8 2.06 2.523
291.2 2.072 2.523
291.8 2.111 2.523
292.2 2.096 2.523
292.8 2.078 2.523
293.2 2.098 2.523
293.8 2.113 2.523
294.2 2.076 2.523
294.8 2.072 2.523
295.2 2.092 2.523
295.8 2.088 2.523
296.2 2.059 2.523
296.8 2.086 2.523
297.2 2.102 2.523
297.8 2.082 2.523
298.2 2.105 2.523
298.8 2.08 2.523
299.2 2.094 2.523
299.8 2.11 2.523
300.2 2.088 2.523
300.8 2.078 2.523
301.2 2.104 2.523
301.8 2.096 2.523
302.2 2.076 2.523
302.8 2.084 2.523
303.2 2.1 2.523
303.8 2.092 2.523
304.2 2.072 2.523
304.8 2.105 2.523
305.2 2.09 2.523
305.8 2.074 2.523
306.2 2.09 2.523
306.8 2.107 2.523
307.2 2.072 2.523
307.8 2.088 2.523
308.2 2.094 2.523
308.8 2.076 2.523
309.2 2.074 2.523
309.8 2.11 2.523
